Seed,Method,Iteration,NRMSE,PSNRdB,SupportSpectrumError,PoissonNLL,ElapsedSeconds,StepSize
31,SCR-RL,17,0.445480074505325,36.4803479703148,0.34255972380581,12479.648871222,0.2388808,1
31,SCR-RL,18,0.445889411688224,36.4723704527973,0.341791394631477,12487.4651296215,0.2531393,1
31,SCR-RL,19,0.446452712006709,36.4614043335938,0.341152904039152,12495.5117175362,0.2672298,1
31,SCR-RL,20,0.447139627312162,36.4480504328349,0.340633455038517,12503.6918140468,0.2814268,1
31,SCR-RL,21,0.447923912611235,36.4328286815466,0.340222128923312,12511.929474342,0.2953148,1
31,SCR-RL,22,0.448783086438097,36.4161840220723,0.339907918834704,12520.1625775644,0.3123932,1
31,SCR-RL,23,0.449697811718541,36.3984981578621,0.339680119683382,12528.3426566943,0.3269874,1
31,SCR-RL,24,0.450651680553241,36.3800937435801,0.339528806135998,12536.4333733162,0.3415809,1
31,SCR-RL,25,0.451630935130734,36.3612400044535,0.339444682559175,12544.4062573811,0.3548576,1
31,SCR-RL,26,0.452624122542427,36.3421597247389,0.339418914245361,12552.2368023543,0.3689984,1
31,SCR-RL,27,0.453621652857545,36.323038109031,0.339443465861719,12559.9065743227,0.3837532,1
31,SCR-RL,28,0.454615691359811,36.3040252106314,0.339511065426682,12567.4014203955,0.3980061,1
31,SCR-RL,29,0.455599854831828,36.285242102233,0.339615226610243,12574.712051756,0.4118043,1
31,SCR-RL,30,0.456569045306692,36.2667843699653,0.339750140568431,12581.8310650586,0.4262285,1
31,SCR-RL,31,0.457519193849036,36.2487272765747,0.339910591959044,12588.7533345296,0.4401421,1
31,SCR-RL,32,0.458447098961613,36.2311290653244,0.340092037267006,12595.476477085,0.4540462,1
31,SCR-RL,33,0.459350316539736,36.2140332430811,0.340290386890428,12601.9987016827,0.4684757,1
31,SCR-RL,34,0.460227107209283,36.1974697453212,0.340502128061238,12608.3192982799,0.4833365,1
31,SCR-RL,35,0.461076180171221,36.1814599117928,0.340724242551053,12614.4396461808,0.4967485,1
31,SCR-RL,36,0.461896746983596,36.1660155700552,0.340954136398865,12620.3619860607,0.5105649,1
31,SCR-RL,37,0.462688354575741,36.1511422655849,0.341189499194691,12626.0889575733,0.5237156,1
31,SCR-RL,38,0.463450846970616,36.136840039144,0.341428401548379,12631.623871666,0.5368726,1
31,SCR-RL,39,0.464184299036178,36.123104714321,0.34166920569646,12636.9700740193,0.5505038,1
31,SCR-RL,40,0.464888994228923,36.1099283462328,0.341910508454925,12642.1310384236,0.5647167,1
31,SCR-RL,41,0.465565340571007,36.0973008147153,0.342151061157378,12647.1107575782,0.5789592,1
31,SCR-RL,42,0.466213897868784,36.0852093282563,0.342389908689667,12651.9134491823,0.5935007,1
31,SCR-RL,43,0.466835325669558,36.0736394047036,0.342626156358425,12656.5435658797,0.606593,1
31,SCR-RL,44,0.467430349508712,36.0625755023575,0.342859053959808,12661.0058911806,0.6204498,1
31,SCR-RL,45,0.467999750767829,36.0520012069487,0.343088009296773,12665.3052434552,0.6347728,1
31,SCR-RL,46,0.468544381064334,36.0418989618511,0.343312547329608,12669.4458319374,0.6496443,1
31,SCR-RL,47,0.4690650759195,36.0322516647204,0.343532263228079,12673.4325834791,0.6631726,1
31,SCR-RL,48,0.469562699478914,36.0230418291783,0.343746855164694,12677.2702606984,0.6758061,1
31,SCR-RL,49,0.470038149935713,36.0142514783583,0.343956105294006,12680.9634306311,0.6910252,1
31,SCR-RL,50,0.470492304649735,36.0058631523621,0.344159846212364,12684.5166135833,0.7040457,1
31,SCR-RL,51,0.470926033849799,35.9978596451496,0.344357982326049,12687.9345171093,0.717756,1
31,SCR-RL,52,0.47134022530476,35.9902235413125,0.344550507731457,12691.2216035123,0.7314945,1
31,SCR-RL,53,0.471735720805784,35.9829383794126,0.344737419956221,12694.3823322214,0.745344,1
31,SCR-RL,54,0.472113331120388,35.9759883661936,0.344918736239578,12697.4212597255,0.7589634,1
31,SCR-RL,55,0.47247389113402,35.9693573541184,0.34509454480142,12700.3423723179,0.7730259,1
31,SCR-RL,56,0.472818158109303,35.9630307059932,0.345264901343347,12703.1496459005,0.7870452,1
31,SCR-RL,57,0.473146881890922,35.9569939953692,0.345429892872295,12705.8471241905,0.8015388,1
31,SCR-RL,58,0.473460793006279,35.9512332193341,0.345589622446037,12708.4387884714,0.8172441,1
31,SCR-RL,59,0.473760588533271,35.945735051748,0.345744219537698,12710.9285298372,0.8307545,1
31,SCR-RL,60,0.474046939880997,35.9404866944494,0.345893819968879,12713.3202133353,0.8458915,1
31,SCR-RL,61,0.474320497642612,35.9354757830686,0.346038562852713,12715.617292275,0.8603893,1
31,SCR-RL,62,0.474581867544125,35.9306908225501,0.346178562405105,12717.823378509,0.8759847,1
31,SCR-RL,63,0.47483165617886,35.9261203450711,0.346313991415436,12719.9416180394,0.8895303,1
31,SCR-RL,64,0.475070419536809,35.9217538482006,0.346444970230512,12721.9753552136,0.9032721,1
31,SCR-RL,65,0.475298708402542,35.9175809602707,0.346571650212177,12723.9277493579,0.9167075,1
31,SCR-RL,66,0.475517040189072,35.9135919522248,0.346694178564172,12725.8019057302,0.9298212,1
31,SCR-RL,67,0.475725916985314,35.9097774044995,0.346812732912433,12727.6006371225,0.9426905,1
31,SCR-RL,68,0.475925800756315,35.9061286570249,0.346927464586619,12729.3269339604,0.9563167,1
31,SCR-RL,69,0.476117151960038,35.902637101407,0.347038551601298,12730.9835064734,0.9700867,1
31,SCR-RL,70,0.476300381180479,35.8992950612797,0.347146130030731,12732.5731128732,0.984441,1
31,SCR-RL,71,0.476475891840214,35.8960950104784,0.347250322575224,12734.098320903,0.9980169,1
31,SCR-RL,72,0.476644070723607,35.8930297442094,0.347351268727995,12735.5616074246,1.0123565,1
31,SCR-RL,73,0.47680528541036,35.8900924240853,0.347449090548329,12736.9653383241,1.0269511,1
31,SCR-RL,74,0.476959892377363,35.8872764289207,0.347543911944558,12738.3118394269,1.0414047,1
31,SCR-RL,75,0.477108222207725,35.8845756227052,0.347635845389557,12739.6033978087,1.0558962,1
31,SCR-RL,76,0.477250600585625,35.8819839708926,0.347725044455432,12740.8421529039,1.0697499,1
31,SCR-RL,77,0.477387326441247,35.8794959371217,0.34781162496017,12742.0302002881,1.0836239,1
31,SCR-RL,78,0.477518684411088,35.8771062551565,0.347895695806322,12743.1695618592,1.0980728,1
31,SCR-RL,79,0.47764494297475,35.8748099617785,0.347977363929036,12744.2621760201,1.1109714,1
31,SCR-RL,80,0.477766363100383,35.8726022386543,0.348056741202888,12745.3098199493,1.1259063,1
31,SCR-RL,81,0.477883184046904,35.8704786697017,0.34813391885936,12746.3142519258,1.1394046,1
31,SCR-RL,82,0.477995638219285,35.8684349702026,0.348208991090414,12747.2771620892,1.1524626,1
31,SCR-RL,83,0.478103937873163,35.8664672277854,0.34828203714831,12748.2002972928,1.1658867,1
31,SCR-RL,84,0.478208293502203,35.8645715676635,0.348353145049343,12749.0851797061,1.1791574,1
31,SCR-RL,85,0.47830889656047,35.8627444660209,0.34842239712812,12749.9332892664,1.1927417,1
31,SCR-RL,86,0.478405931893981,35.8609825236412,0.348489871087083,12750.7460846806,1.2072567,1
31,SCR-RL,87,0.478499576348953,35.8592824907818,0.348555643731679,12751.5249516463,1.221054,1
31,SCR-RL,88,0.478589996732008,35.8576413038068,0.348619788375506,12752.2712453911,1.2341494,1
31,SCR-RL,89,0.478677351679355,35.8560560508776,0.348682375341705,12752.986260186,1.2473658,1
31,SCR-RL,90,0.47876178735029,35.8545240497482,0.348743468829792,12753.6712736201,1.262383,1
31,SCR-RL,91,0.478843440730425,35.8530427874715,0.348803122514725,12754.3275543766,1.2765367,1
31,SCR-RL,92,0.478922455487319,35.8516096325379,0.348861413560901,12754.9561867425,1.2909147,1
31,SCR-RL,93,0.478998940555538,35.8502225858226,0.348918371750829,12755.558266938,1.3045031,1
31,SCR-RL,94,0.479073016171508,35.8488794453164,0.348974062834203,12756.1348775748,1.3202327,1
31,SCR-RL,95,0.479144791261501,35.8475782160828,0.349028528196835,12756.687021061,1.3339181,1
31,SCR-RL,96,0.479214374426528,35.8463169108962,0.349081824162195,12757.215642965,1.347917,1
31,SCR-RL,97,0.479281859765613,35.8450938070643,0.349133979574013,12757.7217476704,1.3618254,1
31,SCR-RL,98,0.479347344754793,35.8439071221872,0.349185044559565,12758.2061740072,1.3748756,1
31,SCR-RL,99,0.479410917489765,35.8427552452595,0.349235063925125,12758.6698031743,1.38902,1
31,SCR-RL,100,0.479472661399943,35.8416366510899,0.349284076317506,12759.1134568129,1.4032828,1
31,SCR-RL,101,0.479532659486346,35.8405498234231,0.349332116790661,12759.5379269747,1.4167092,1
31,SCR-RL,102,0.479590984772602,35.8394934278203,0.349379209719379,12759.9439907577,1.4310451,1
31,SCR-RL,103,0.479647713266445,35.8384660767794,0.349425398303797,12760.332360625,1.444972,1
31,SCR-RL,104,0.479702912391422,35.8374665391852,0.349470699032495,12760.7037770753,1.4581706,1
31,SCR-RL,105,0.479756647877527,35.8364936154232,0.349515148356275,12761.0589050949,1.4725756,1
31,SCR-RL,106,0.479808981986127,35.8355461694582,0.349558774364393,12761.3983968822,1.4871712,1
31,SCR-RL,107,0.479859976880048,35.8346230677636,0.349601608533069,12761.722874915,1.5021744,1
31,SCR-RL,108,0.479909683207679,35.8337233859035,0.349643672514382,12762.0329628783,1.5171005,1
31,SCR-RL,109,0.479958159021834,35.8328460660191,0.349684992589144,12762.3292021144,1.5308742,1
31,SCR-RL,110,0.480005447143761,35.8319903264766,0.349725579567025,12762.6121757659,1.545168,1
31,SCR-RL,111,0.480051595616407,35.8311552916342,0.349765461761327,12762.8824258444,1.5599662,1
31,SCR-RL,112,0.480096646083553,35.8303402021114,0.349804659117675,12763.1404585894,1.574977,1
31,SCR-RL,113,0.480140645146204,35.8295442092748,0.349843192895481,12763.3867672346,1.5897337,1
31,SCR-RL,114,0.480183631883306,35.8287666009949,0.349881084611282,12763.6217904676,1.603605,1
31,SCR-RL,115,0.480225646397506,35.8280066470002,0.34991835416907,12763.8459818744,1.6179814,1
31,SCR-RL,116,0.480266727234659,35.8272636455402,0.349955020866022,12764.0597877917,1.6326162,1
31,SCR-RL,117,0.48030690995816,35.8265369491405,0.349991103290794,12764.2636457176,1.6457836,1
31,SCR-RL,118,0.480346227034468,35.8258259666376,0.350026618483489,12764.4579723373,1.6594287,1
31,SCR-RL,119,0.480384713541933,35.8251300599223,0.35006158522052,12764.6431425535,1.6733952,1
31,SCR-RL,120,0.480422396008788,35.8244487457536,0.350096008610545,12764.8195197061,1.6864613,1
31,SCR-RL,121,0.48045930624115,35.8237814457015,0.350129912262654,12764.9874376601,1.7006285,1
31,SCR-RL,122,0.480495467633409,35.8231277336414,0.350163308252063,12765.1472528486,1.7160146,1
31,SCR-RL,123,0.480530906750163,35.8224871263379,0.350196208270594,12765.2993007131,1.7305788,1
31,SCR-RL,124,0.480565648649933,35.82185916798,0.350228624854509,12765.4439031034,1.7460173,1
31,SCR-RL,125,0.480599718666537,35.8212433979692,0.350260572144255,12765.5813408134,1.7600967,1
31,SCR-RL,126,0.480633139553791,35.820639402515,0.35029206116648,12765.7119268724,1.7739355,1
31,SCR-RL,127,0.480665933223811,35.8200467832006,0.350323103260515,12765.8359328277,1.7873873,1
31,SCR-RL,128,0.480698120518254,35.8194651611058,0.350353709223362,12765.9536205826,1.8005798,1
31,SCR-RL,129,0.480729721707949,35.8188941677682,0.350383890828656,12766.0652409401,1.8165001,1
31,SCR-RL,130,0.480760754297855,35.8183334848329,0.350413655113158,12766.171064205,1.8303837,1
31,SCR-RL,131,0.480791235259407,35.8177828037027,0.350443009438776,12766.2713330428,1.8440743,1
31,SCR-RL,132,0.480821181769342,35.8172418121851,0.350471964609252,12766.3662962683,1.8574765,1
31,SCR-RL,133,0.480850609744592,35.8167102209548,0.350500529799406,12766.4561394746,1.870465,1
31,SCR-RL,134,0.480879533119304,35.8161877766025,0.350528712555931,12766.5410850698,1.8836393,1
31,SCR-RL,135,0.480907968007547,35.8156741864364,0.350556522818807,12766.6213261407,1.8967163,1
31,SCR-RL,136,0.480935927260375,35.8151692167928,0.350583966943451,12766.6970448346,1.9096384,1
31,SCR-RL,137,0.480963424660943,35.8146726172551,0.350611052234746,12766.7684354989,1.9228111,1
31,SCR-RL,138,0.480990473895539,35.8141841392378,0.350637786921202,12766.835669664,1.9365395,1
31,SCR-RL,139,0.48101708619614,35.8137035785527,0.350664176559731,12766.8989339474,1.9506956,1
31,SCR-RL,140,0.481043273108789,35.8132307254077,0.350690223543681,12766.9583808287,1.9646724,1
31,SCR-RL,141,0.481069045648118,35.8127653796721,0.35071593674987,12767.0141667,1.9786962,1
31,SCR-RL,142,0.481094411942569,35.8123073933862,0.350741316937558,12767.0664571133,1.9912903,1
31,SCR-RL,143,0.481119383035413,35.8118565660175,0.350766375202283,12767.1153968561,2.0048353,1
31,SCR-RL,144,0.481143968226766,35.8114127285616,0.350791116812375,12767.1611172487,2.0190131,1
31,SCR-RL,145,0.481168177436276,35.810975700882,0.350815547284787,12767.2037537293,2.031751,1
31,SCR-RL,146,0.481192019550103,35.8105453215497,0.350839671989772,12767.2434523857,2.0454936,1
31,SCR-RL,147,0.481215504232866,35.8101214151324,0.350863496836441,12767.2803382765,2.0597903,1
31,SCR-RL,148,0.481238638938385,35.8097038461491,0.350887025029562,12767.3145291337,2.0731406,1
31,SCR-RL,149,0.48126143096043,35.8092924820478,0.350910260852929,12767.3461575747,2.0866975,1
31,SCR-RL,150,0.481283888955816,35.8088871657153,0.35093321003016,12767.3753115143,2.1000469,1
43,RL,0,0.740868199055123,32.0620945713014,0.598240722818954,18491.2120050882,0,0
43,RL,1,0.69705783737444,32.5915373516842,0.536096475324025,16296.7742357863,0.0112439,1
43,RL,2,0.672273248827416,32.9059970407067,0.501794090942546,15598.0416413686,0.0228574,1
43,RL,3,0.653531475232001,33.151583466566,0.476352183371327,15212.3823169117,0.0337267,1
43,RL,4,0.638034890603966,33.3600250720439,0.455583889526164,14954.1041150783,0.0449627,1
43,RL,5,0.624753830743363,33.5427350882098,0.43794281932073,14763.9114630939,0.0560904,1
43,RL,6,0.613164350440224,33.705375704692,0.422648874790285,14615.1934148377,0.0666806,1
43,RL,7,0.602940238062902,33.8514282810979,0.409224231978625,14493.8680838141,0.0780195,1
43,RL,8,0.593852862188023,33.9833365632089,0.397339746386127,14391.7310695262,0.0889521,1
43,RL,9,0.585730754135546,34.1029530925384,0.386752124854832,14303.6711675742,0.099602,1
43,RL,10,0.578440015696789,34.2117470581876,0.377273466950069,14226.3341995429,0.1111853,1
43,RL,11,0.57187330017535,34.3109172322963,0.368754361129684,14157.422377448,0.1222595,1
43,RL,12,0.565942903939715,34.4014612647658,0.361073494710408,14095.3027450386,0.1336061,1
43,RL,13,0.560576104054229,34.4842220239785,0.354130777886825,14038.7772536906,0.1442264,1
43,RL,14,0.555711854209565,34.5599204213848,0.347842547860575,13986.942146746,0.1550255,1
43,RL,15,0.551298364143226,34.6291795666278,0.342138095602478,13939.0989085966,0.1657395,1
43,RL,16,0.547291283557261,34.6925430147804,0.336957080210314,13894.6961008245,0.1767634,1
43,RL,17,0.543652314563713,34.7504888157465,0.332247563485579,13853.2902979187,0.1893265,1
43,RL,18,0.540348135815412,34.8034404927075,0.327964491320738,13814.5191729934,0.2006708,1
43,RL,19,0.537349557804362,34.8517757263104,0.324068504587528,13778.0825141487,0.2109599,1
43,RL,20,0.534630852299258,34.8958332974807,0.320524997503687,13743.728541622,0.2220874,1
43,RL,21,0.532169214675282,34.9359186918142,0.317303364619167,13711.2438469305,0.2329811,1
43,RL,22,0.529944328803025,34.9723086644854,0.31437639330503,13680.4458583705,0.2440115,1
43,RL,23,0.527938011881541,35.0052549905229,0.311719769631825,13651.177102921,0.2550816,1
43,RL,24,0.526133922156068,35.0349875714746,0.309311673393615,13623.3007686935,0.2660884,1
43,RL,25,0.524517316520608,35.0617170297425,0.307132443768048,13596.6972248735,0.2781729,1
43,RL,26,0.523074848007501,35.0856368921731,0.305164301346159,13571.2612576678,0.2892192,1
43,RL,27,0.521794395411557,35.1069254420519,0.303391115446112,13546.8998494782,0.3004001,1
43,RL,28,0.520664918990273,35.1257473015671,0.301798208034848,13523.5303757596,0.3121758,1
43,RL,29,0.519676337471953,35.1422547936954,0.300372187424151,13501.0791270238,0.3235021,1
43,RL,30,0.518819422593049,35.1565891223327,0.299100806327531,13479.4800868405,0.3349648,1
43,RL,31,0.518085708150543,35.1688814016322,0.297972839966024,13458.6739135149,0.3460466,1
43,RL,32,0.517467411149912,35.1792535593693,0.29697798077094,13438.6070853793,0.3574004,1
43,RL,33,0.516957363094628,35.1878191343392,0.296106746906339,13419.2311786867,0.3685831,1
43,RL,34,0.516548949829604,35.1946839840012,0.295350402366124,13400.5022538538,0.3795626,1
43,RL,35,0.516236058640664,35.1999469155826,0.294700886822031,13382.3803309021,0.3909948,1
43,RL,36,0.516013031543821,35.2037002514742,0.294150753733917,13364.8289388472,0.4031459,1
43,RL,37,0.515874623882025,35.2060303378479,0.293693115501402,13347.8147267852,0.4149869,1
43,RL,38,0.515815967496572,35.2070180039087,0.293321594650347,13331.3071267643,0.4266152,1
43,RL,39,0.515832537860003,35.2067389779666,0.293030280220301,13315.2780603612,0.4385971,1
43,RL,40,0.515920124655673,35.2052642655275,0.292813688658396,13299.7016823337,0.4499622,1
43,RL,41,0.516074805368431,35.2026604938013,0.292666728638234,13284.5541558759,0.4605708,1
43,RL,42,0.516292921517061,35.1989902263683,0.292584669314298,13269.813454931,0.4704522,1
43,RL,43,0.516571057212848,35.1943122512116,0.292563111597679,13255.4591897669,0.4812325,1
43,RL,44,0.516906019773822,35.1886818448791,0.292597962100638,13241.4724526298,0.4924544,1
43,RL,45,0.51729482216162,35.1821510151724,0.292685409448488,13227.8356807909,0.5030131,1
43,RL,46,0.517734667039216,35.1747687244561,0.292821902699442,13214.5325347105,0.5142351,1
43,RL,47,0.518222932274339,35.1665810954195,0.293004131648276,13201.5477893854,0.5259831,1
43,RL,48,0.51875715773576,35.1576316009115,0.293229008818964,13188.8672372277,0.5377248,1
43,RL,49,0.519335033248398,35.147961239282,0.293493652976255,13176.4776010584,0.5484551,1
43,RL,50,0.519954387589853,35.1376086965046,0.293795374006986,13164.3664559964,0.5599766,1
43,RL,51,0.52061317842447,35.1266104962235,0.294131659039738,13152.5221591942,0.571629,1
43,RL,52,0.521309483083193,35.1150011387463,0.294500159686562,13140.9337865065,0.5835577,1
43,RL,53,0.522041490108079,35.1028132299044,0.294898680303562,13129.5910753053,0.5931938,1
43,RL,54,0.522807491488903,35.0900776006114,0.295325167178344,13118.4843727487,0.6072566,1
43,RL,55,0.52360587552736,35.0768234178742,0.295777698562061,13107.6045889066,0.6200766,1
43,RL,56,0.52443512027145,35.0630782879375,0.296254475472329,13096.9431542144,0.6317019,1
43,RL,57,0.525293787468032,35.048868352184,0.296753813200659,13086.4919807944,0.6436968,1
43,RL,58,0.526180516987637,35.034218376356,0.297274133464621,13076.2434272385,0.6550648,1
43,RL,59,0.527094021679578,35.0191518336148,0.297813957150713,13066.1902664951,0.6661559,1
43,RL,60,0.528033082619898,35.0036909819099,0.29837189759901,13056.3256565424,0.6784283,1
43,RL,61,0.528996544718516,34.9878569360892,0.298946654385211,13046.643113571,0.6908167,1
43,RL,62,0.529983312654628,34.9716697351478,0.299537007559754,13037.1364874252,0.7018013,1
43,RL,63,0.530992347113016,34.9551484049772,0.300141812307306,13027.7999390841,0.7133912,1
43,RL,64,0.532022661296005,34.9383110169487,0.300759993993158,13018.6279199866,0.7263195,1
43,RL,65,0.533073317688381,34.9211747426377,0.301390543566008,13009.6151530242,0.7382509,1
43,RL,66,0.534143425054572,34.9037559049707,0.302032513289245,13000.7566150462,0.7496854,1
43,RL,67,0.535232135649389,34.886070026054,0.302685012775204,12992.0475207385,0.7622736,1
43,RL,68,0.536338642625094,34.8681318719244,0.303347205299065,12983.4833077492,0.7736779,1
43,RL,69,0.53746217761929,34.849955494441,0.304018304370965,12975.0596229495,0.7845852,1
43,RL,70,0.538602008509452,34.8315542705207,0.304697570546727,12966.7723097308,0.7966671,1
43,RL,71,0.539757437320911,34.8129409389078,0.305384308459164,12958.6173962433,0.8081599,1
43,RL,72,0.54092779827682,34.7941276346465,0.306077864053439,12950.5910844989,0.8191942,1
43,RL,73,0.542112455978783,34.7751259214204,0.306777622011248,12942.6897402616,0.8316674,1
43,RL,74,0.543310803708531,34.7559468219036,0.307483003349867,12934.9098836597,0.8437147,1
43,RL,75,0.544522261841477,34.7366008462622,0.308193463183173,12927.2481804598,0.8554686,1
43,RL,76,0.545746276363795,34.7170980189304,0.308908488632796,12919.7014339485,0.8672639,1
43,RL,77,0.546982317485266,34.697447903781,0.309627596878486,12912.2665773707,0.8787928,1
43,RL,78,0.548229878341008,34.6776596277959,0.310350333337637,12904.9406668813,0.8899756,1
43,RL,79,0.549488473775647,34.6577419033386,0.31107626996466,12897.7208749689,0.9016027,1
43,RL,80,0.550757639203775,34.6377030491209,0.311805003661677,12890.6044843143,0.913868,1
43,RL,81,0.552036929541502,34.617551009951,0.312536154792608,12883.58888205,0.9252429,1
43,RL,82,0.553325918203808,34.5972933753411,0.313269365793348,12876.6715543899,0.9368447,1
43,RL,83,0.554624196163319,34.5769373970513,0.314004299871296,12869.8500816016,0.9486867,1
43,RL,84,0.55593137106603,34.5564900056358,0.314740639787994,12863.1221332951,0.9607466,1
43,RL,85,0.557247066400026,34.5359578260583,0.315478086719104,12856.4854640039,0.972097,1
43,RL,86,0.558570920713836,34.5153471924337,0.316216359186394,12849.9379090379,0.9834626,1
43,RL,87,0.5599025868806,34.4946641619529,0.316955192056769,12843.4773805891,0.9948687,1
43,RL,88,0.561241731405394,34.4739145280411,0.317694335603806,12837.1018640691,1.0070219,1
43,RL,89,0.562588033772473,34.4531038327984,0.318433554627527,12830.8094146654,1.0187972,1
43,RL,90,0.563941185830073,34.4322373787662,0.319172627628474,12824.5981540987,1.0296037,1
43,RL,91,0.565300891210004,34.411320240062,0.319911346032478,12818.4662675682,1.0413944,1
43,RL,92,0.56666686478009,34.39035727292,0.320649513462702,12812.4120008722,1.0522496,1
43,RL,93,0.568038832126928,34.3693531256751,0.321386945055841,12806.4336576914,1.0641013,1
43,RL,94,0.569416529067445,34.3483122482216,0.322123466819572,12800.5295970243,1.0758519,1
43,RL,95,0.570799701187102,34.3272389009807,0.322858915028526,12794.6982307649,1.0871545,1
43,RL,96,0.572188103403134,34.3061371634038,0.323593135656296,12788.9380214126,1.0982208,1
43,RL,97,0.57358149955135,34.2850109420399,0.324325983841125,12783.2474799065,1.1103038,1
43,RL,98,0.574979661994936,34.2638639781925,0.325057323383106,12777.6251635754,1.1218214,1
43,RL,99,0.576382371253933,34.2426998551902,0.325787026270881,12772.0696741964,1.133141,1
43,RL,100,0.577789415654062,34.2215220052923,0.326514972235945,12766.5796561558,1.1449277,1
43,RL,101,0.579200590993834,34.2003337162508,0.327241048332816,12761.1537947042,1.1555329,1
43,RL,102,0.580615700228767,34.1791381375495,0.327965148543427,12755.7908143025,1.1664741,1
43,RL,103,0.582034553171686,34.1579382863359,0.328687173404236,12750.4894770509,1.1779051,1
43,RL,104,0.583456966208124,34.1367370530658,0.329407029654621,12745.2485811968,1.1908957,1
43,RL,105,0.584882762026098,34.1155372068739,0.330124629905251,12740.0669597179,1.2013728,1
43,RL,106,0.586311769359155,34.0943414006884,0.330839892325193,12734.9434789735,1.2121564,1
43,RL,107,0.587743822742157,34.0731521761014,0.331552740346614,12729.877037423,1.2232262,1
43,RL,108,0.589178762278967,34.0519719680087,0.332263102385991,12724.866564405,1.2345909,1
43,RL,109,0.590616433421304,34.0308031090328,0.332970911580842,12719.9110189755,1.2448727,1
43,RL,110,0.592056686758264,34.0096478337391,0.33367610554103,12715.0093888004,1.2569042,1
43,RL,111,0.593499377815885,33.9885082826574,0.334378626113764,12710.1606891004,1.2698766,1
43,RL,112,0.594944366865971,33.9673865061182,0.335078419161496,12705.3639616441,1.2820969,1
43,RL,113,0.596391518744146,33.9462844679145,0.335775434351924,12700.6182737881,1.2932838,1
43,RL,114,0.597840702675984,33.9252040487968,0.336469624959397,12695.9227175603,1.3055262,1
43,RL,115,0.599291792111417,33.9041470498113,0.337160947677061,12691.2764087841,1.3156756,1
43,RL,116,0.600744664566569,33.8831151954885,0.337849362439099,12686.6784862427,1.3261265,1
43,RL,117,0.602199201472705,33.8621101368904,0.338534832252491,12682.1281108791,1.337263,1
43,RL,118,0.603655288031942,33.8411334545226,0.33921732303774,12677.6244650322,1.3479067,1
43,RL,119,0.605112813079498,33.8201866611191,0.339896803478047,12673.166751705,1.3579199,1
43,RL,120,0.606571668951837,33.7992712043055,0.340573244876449,12668.7541938653,1.3691103,1
43,RL,121,0.60803175136068,33.7783884691469,0.341246621020475,12664.3860337752,1.3795996,1
43,RL,122,0.609492959272458,33.7575397805861,0.341916908053879,12660.0615323498,1.3906177,1
43,RL,123,0.610955194792907,33.7367264057773,0.342584084355068,12655.7799685419,1.4013111,1
43,RL,124,0.612418363056608,33.7159495563208,0.343248130421832,12651.5406387525,1.41226,1
43,RL,125,0.613882372121272,33.6952103904028,0.343909028762041,12647.342856266,1.4229442,1
43,RL,126,0.615347132866312,33.6745100148458,0.344566763789963,12643.1859507078,1.4333506,1
43,RL,127,0.616812558895785,33.6538494870731,0.345221321727904,12639.0692675237,1.4440937,1
43,RL,128,0.618278566445197,33.6332298169911,0.345872690512866,12634.9921674808,1.4545707,1
43,RL,129,0.619745074292301,33.6126519687952,0.346520859707959,12630.9540261878,1.4661455,1
43,RL,130,0.621212003671326,33.5921168626996,0.347165820418299,12626.9542336342,1.4765326,1
43,RL,131,0.622679278190899,33.5716253765987,0.347807565211155,12622.9921937473,1.487877,1
43,RL,132,0.624146823754966,33.5511783476586,0.348446088040115,12619.0673239668,1.4987238,1
43,RL,133,0.625614568487168,33.5307765738462,0.349081384173049,12615.1790548355,1.5095961,1
43,RL,134,0.627082442657924,33.510420815396,0.349713450123673,12611.3268296055,1.5220473,1
43,RL,135,0.628550378614557,33.4901117962179,0.350342283586524,12607.5101038593,1.5326763,1
43,RL,136,0.630018310714064,33.4698502052499,0.350967883375155,12603.7283451453,1.5438928,1
43,RL,137,0.631486175258435,33.4496366977563,0.351590249363387,12599.9810326263,1.5545723,1
43,RL,138,0.632953910432579,33.4294718965757,0.352209382429466,12596.2676567419,1.5661276,1
43,RL,139,0.634421456244457,33.4093563933192,0.352825284402951,12592.5877188825,1.5773609,1
43,RL,140,0.635888754467538,33.3892907495222,0.353437958014216,12588.9407310751,1.5873262,1
43,RL,141,0.637355748585512,33.3692754977522,0.354047406846413,12585.3262156809,1.5975489,1
43,RL,142,0.638822383738839,33.3493111426721,0.354653635289777,12581.7437051033,1.6088221,1
43,RL,143,0.640288606673509,33.3293981620648,0.35525664849815,12578.1927415068,1.6193523,1
43,RL,144,0.641754365691521,33.3095370078164,0.355856452347613,12574.6728765448,1.6309336,1
43,RL,145,0.643219610603192,33.2897281068637,0.356453053397116,12571.1836710981,1.6421874,1
43,RL,146,0.644684292681273,33.2699718621045,0.357046458851007,12567.7246950214,1.6533366,1
43,RL,147,0.646148364616614,33.2502686532743,0.357636676523363,12564.2955268996,1.6643158,1
43,RL,148,0.647611780475536,33.2306188377897,0.358223714804034,12560.8957538114,1.6762788,1
43,RL,149,0.649074495658479,33.2110227515602,0.358807582626307,12557.5249711014,1.687286,1
43,RL,150,0.650536466860418,33.1914807097695,0.359388289436127,12554.18278216,1.700717,1
43,OMW,0,0.740868199055123,32.0620945713014,0.598240722818954,18491.2120050882,0,0
